"city","street","postal_code","debut_tranche","fin_tranche","paire_impaire"
"BERDORF","UM WUES","6552",,,""
"BERELDANGE","AM BECHELER","7213",,,""
"BERELDANGE","AN DE SPETZLECKEN","7265",,,""
"BERELDANGE","CITE ALINE MAYRISCH","7268",,,""
"BERELDANGE","CITE GRAND-DUC JEAN","7233",,,""
"BERELDANGE","ELTERSTRACHEN","7260",,,""
"BERELDANGE","IM GRUND","7227",,,""
"BERELDANGE","ROUTE DE LUXEMBOURG","7240",1,100,""
"BERELDANGE","ROUTE DE LUXEMBOURG","7241",101,999,""
"BERELDANGE","RUE ADOLPHE WEIS","7260",,,""
"BERELDANGE","RUE ANTOINE ZINNEN","7259",,,""
"BERELDANGE","RUE BATTY WEBER","7259",,,""
"BERELDANGE","RUE BELLE-VUE","7214",,,""
"BERELDANGE","RUE BOUR","7216",,,""
"BERELDANGE","RUE DE BRIDEL","7217",,,""
"BERELDANGE","RUE DE LA FORET","7227",,,""
"BERELDANGE","RUE DE LA PAIX","7244",,,""
"BERELDANGE","RUE DE L'EUROPE","7225",,,""
"BERELDANGE","RUE DE LIMANA","7235",,,""
"BERELDANGE","RUE DE LONGUYON","7236",,,""
"BERELDANGE","RUE DE L'OREE DU BOIS","7215",,,""
"BERELDANGE","RUE DE SCHMITSHAUSEN","7252",,,""
"BERELDANGE","RUE DE STEINSEL","7254",,,""
"BERELDANGE","RUE DES JARDINS","7232",,,""
"BERELDANGE","RUE DES ROSES","7249",,,""
"BERELDANGE","RUE DICKS","7221",,,""
"BERELDANGE","RUE DU DIX OCTOBRE","7243",,,""
"BERELDANGE","RUE DU PONT","7245",,,""
"BERELDANGE","RUE MICHEL LENTZ","7259",,,""
"BERELDANGE","RUE MICHEL RODANGE","7248",,,""
"BERELDANGE","RUE NEUVE","7239",,,""
"BERELDANGE","RUE PIERRE KRIER","7260",,,""
"BERELDANGE","RUE RENERT","7223",,,""
"BERELDANGE","RUE ROGER BARTHEL","7212",,,""
"BERG","ROUTE DE LUXEMBOURG","6922",,,""
"BERG","RUE ADRI VAN WESTEROP","6923",,,""
"BERG","RUE DU CHATEAU","6922",,,""
"BERG","RUE JEAN-PIERRE ERPELDING","6922",,,""
"BERGEM","AM HAFF","3315",,,""
"BERGEM","BREIMENTRAUSCH","3317",,,""
"BERGEM","CITE RAEDELSBESCH","3314",,,""
"BERGEM","FASSBURGERGRONN","3317",,,""
"BERGEM","FELSDUERF","3318",,,""
"BERGEM","GRAND-RUE","3313",,,""
"BERGEM","LAMESCHMILLEN","3316",,,""
"BERGEM","RUE BASSE","3316",,,""
"BERGEM","RUE DE LA FORET","3317",,,""
"BERGEM","RUE DE L'ECOLE","3317",,,""
"BERGEM","RUE DE L'EGLISE","3316",,,""
"BERGEM","RUE DE NOERTZANGE","3315",,,""
"BERGEM","RUE DE SCHIFFLANGE","3316",,,""
"BERGEM","RUE DES CHAMPS","3314",,,""
"BERGEM","RUE DES FLEURS","3314",,,""
"BERGEM","RUE DES PRES","3317",,,""
"BERGEM","STEEWEE","3317",,,""
"BERGEM","UM FURTWEE","3318",,,""
"BERGEM","UM WAISSERAECH","3317",,,""
"BERINGEN","AM KAESCH","7593",,,""
"BERINGEN","AM SPRANGERT","7593",,,""
"BERINGEN","AN DER GEWAAN","7593",,,""
"BERINGEN","BERINGERBERG","7409",,,""
"BERINGEN","CITE","7592",,,""
"BERINGEN","FLEHAFF","7464",,,""
"BERINGEN","ROND-POINT HURKES","7591",,,""
"BERINGEN","ROSTWEG","7593",,,""
"BERINGEN","RUE ANNE FRANK","7593",,,""
"BERINGEN","RUE DE LA GARE","7590",,,""
"BERINGEN","RUE DES NOYERS","7594",,,""
"BERINGEN","RUE D'ETTELBRUCK","7590",,,""
"BERINGEN","RUE DU RUISSEAU","7592",,,""
"BERINGEN","RUE ERNST ISING","7590",,,""
"BERINGEN","RUE HURKES","7591",,,""
"BERINGEN","RUE IRBICHT","7590",,,""
"BERINGEN","RUE JULES DENTZER","7593",,,""
"BERINGEN","RUE LOU KOSTER","7593",,,""
"BERINGEN","RUE NICOLAS ESPEN","7593",,,""
"BERINGEN","RUE WENZEL","7593",,,""
"BERLE","AM DOHL","9636",,,""
"BERLE","BOURENLOCH","9636",,,""
"BERLE","DONKELSERWEE","9636",,,""
"BERLE","DUERFSTROOSS","9636",,,""
"BERLE","KIRCHEGAASS","9636",,,""
"BERLE","LANGWISS","9636",,,""
"BERLE","UM BIERG","9636",,,""
"BERLE","UM BURGKNAPP","9636",,,""
"BERLE","WELTZERSTROOSS","9636",,,""
"BERTRANGE","A LAANGERT","8117",,,""
"BERTRANGE","ALLUERENZSCHEIERHAFF","8059",,,""
"BERTRANGE","AM BONGERT","8081",,,""
"BERTRANGE","AN DITERT","8076",,,""
"BERTRANGE","BEIM SCHLASS","8058",,,""
"BERTRANGE","BOUFERTERHAFF","8059",,,""
"BERTRANGE","CITE AM BRUCH","8062",,,""
"BERTRANGE","CITE AM WENKEL","8086",,,""
"BERTRANGE","CITE HENRI DUNANT","8095",,,""
"BERTRANGE","CITE JFL ALEXANDRE DE COLNET","8061",,,""
"BERTRANGE","CITE MILLEWEE","8064",,,""
"BERTRANGE","CITE RIEDGEN","8071",,,""
"BERTRANGE","DOMAINE DES ORMILLES","8088",,,""
"BERTRANGE","FERME DE HUESELT","8059",,,""
"BERTRANGE","FINDELSHAFF","8059",,,""
"BERTRANGE","GREIWELSHAFF","8059",,,""
"BERTRANGE","GREVELSBARRIERE","8059",,,""
"BERTRANGE","IMPASSE 4 SAISONS","8077",,,""
"BERTRANGE","NEELCHESWEE","8084",,,""
"BERTRANGE","NEILUERENZSCHEIERHAFF","8059",,,""
"BERTRANGE","NIEDERTERHAFF","8059",,,""
"BERTRANGE","PLACE DE L'EGLISE","8056",,,""
"BERTRANGE","ROUTE D'ARLON","8011",403,999,"I"
"BERTRANGE","ROUTE DE LONGWY","8080",,,""
"BERTRANGE","RUE ALINE MAYRISCH-DE SAINT-HUBERT","8096",,,""
"BERTRANGE","RUE ALPHONSE MUNCHEN","8082",,,""
"BERTRANGE","RUE AM PESCH","8067",,,""
"BERTRANGE","RUE ATERT","8051",,,""
"BERTRANGE","RUE AUGUSTE LIESCH","8063",,,""
"BERTRANGE","RUE BATTY WEBER","8063",,,""
"BERTRANGE","RUE CHARLES SCHWALL","8093",,,""
"BERTRANGE","RUE DE DIPPACH","8055",,,""
"BERTRANGE","RUE DE LA CHAUX","8067",,,""
"BERTRANGE","RUE DE LA FONTAINE","8058",,,""
"BERTRANGE","RUE DE LA FORET","8065",,,""
"BERTRANGE","RUE DE LA GARE","8066",,,""
"BERTRANGE","RUE DE LA PETRUSSE","8084",,,""
"BERTRANGE","RUE DE LA ROCHE","8081",,,""
"BERTRANGE","RUE DE L'ETANG","8053",,,""
"BERTRANGE","RUE DE LEUDELANGE","8079",,,""
"BERTRANGE","RUE DE L'INDUSTRIE","8069",,,""
"BERTRANGE","RUE DE LUXEMBOURG","8077",,,""
"BERTRANGE","RUE DE MAMER","8081",,,""
"BERTRANGE","RUE DE STRASSEN","8094",,,""
"BERTRANGE","RUE DES AUBEPINES","8052",,,""
"BERTRANGE","RUE DES CHAMPS","8053",,,""
"BERTRANGE","RUE DES CHENES","8072",,,""
"BERTRANGE","RUE DES DAHLIAS","8054",,,""
"BERTRANGE","RUE DES ERABLES","8072",,,""
"BERTRANGE","RUE DES LILAS","8084",,,""
"BERTRANGE","RUE DES MEROVINGIENS","8070",,,""
"BERTRANGE","RUE DES PLATANES","8072",,,""
"BERTRANGE","RUE DES PRES","8089",,,""
"BERTRANGE","RUE DES PRIMEVERES","8090",,,""
"BERTRANGE","RUE DES ROMAINS","8041",123,999,"I"
"BERTRANGE","RUE DES ROMAINS","8041",206,998,"P"
"BERTRANGE","RUE DICKS","8085",,,""
"BERTRANGE","RUE DR MARIE-PAULE MOLITOR-PEFFER","8096",,,""
"BERTRANGE","RUE DU CHARRON","8067",,,""
"BERTRANGE","RUE DU CHEMIN DE FER","8057",,,""
"BERTRANGE","RUE DU PARC","8083",,,""
"BERTRANGE","RUE DU PONT","8087",,,""
"BERTRANGE","RUE DU PUITS ROMAIN","8070",,,""
"BERTRANGE","RUE DU SELLIER","8067",,,""
"BERTRANGE","RUE GASTON THORN","8268",,,""
"BERTRANGE","RUE HETZELT","8084",,,""
"BERTRANGE","RUE HIEL","8067",,,""
"BERTRANGE","RUE JEAN-FRANCOIS D'HUART","8068",,,""
"BERTRANGE","RUE JECKER","8074",,,""
"BERTRANGE","RUE JOSEPHINE JACQUEMART-JAANS","8096",,,""
"BERTRANGE","RUE KIEM","8075",,,""
"BERTRANGE","RUE KLEISCHTER","8078",,,""
"BERTRANGE","RUE MICHEL LENTZ","8085",,,""
"BERTRANGE","RUE MICHEL RODANGE","8085",,,""
"BERTRANGE","RUE PLETZER","8080",,,""
"BERTRANGE","RUE RILSPERT","8091",,,""
"BERTRANGE","RUE SCHAUWENBURG","8092",,,""
"BERTRANGE","RUE SPIERZELT","8063",,,""
"BERTRANGE","RUE TOSSENBERG","8268",,,""
"BERTRANGE","TOSSENBERG","8268",,,""
"BETTANGE-SUR-MESS","LEFTGERMILLEN","4975",,,""
"BETTANGE-SUR-MESS","OP KIEKELT","4970",,,""
"BETTANGE-SUR-MESS","ROUTE DES TROIS CANTONS","4970",,,""
"BETTANGE-SUR-MESS","RUE ADOLPHE GILLES","4977",,,""
"BETTANGE-SUR-MESS","RUE ALBERT BOSSELER","4977",,,""
"BETTANGE-SUR-MESS","RUE AN DER MESSER","4976",,,""
"BETTANGE-SUR-MESS","RUE AN DER UECHT","4977",,,""
"BETTANGE-SUR-MESS","RUE BECHEL","4970",,,""
"BETTANGE-SUR-MESS","RUE BRUCH","4975",,,""
"BETTANGE-SUR-MESS","RUE DE DIPPACH","4975",,,""
"BETTANGE-SUR-MESS","RUE DE LA GARE","4975",,,""
"BETTANGE-SUR-MESS","RUE DE LA MONTEE","4975",,,""
"BETTANGE-SUR-MESS","RUE DE L'EGLISE","4976",,,""
"BETTANGE-SUR-MESS","RUE DE LIMPACH","4976",,,""
"BETTANGE-SUR-MESS","RUE DE SPRINKANGE","4976",,,""
"BETTANGE-SUR-MESS","RUE DELL","4976",,,""
"BETTANGE-SUR-MESS","RUE DES CHAMPS","4977",,,""
"BETTANGE-SUR-MESS","RUE DU CHATEAU","4976",,,""
"BETTANGE-SUR-MESS","RUE DU CHEMIN DE FER","4970",,,""
"BETTANGE-SUR-MESS","RUE DU KIEM","4976",,,""
"BETTANGE-SUR-MESS","RUE DU VAL DU MOULIN","4971",,,""
"BETTANGE-SUR-MESS","RUE HAARD","4970",,,""
"BETTANGE-SUR-MESS","RUE HIEL","4976",,,""
"BETTANGE-SUR-MESS","RUE ISIDOR LIPPERT","4977",,,""
"BETTANGE-SUR-MESS","RUE JEAN-BAPTISTE DE LA SALLE","4971",,,""
"BETTANGE-SUR-MESS","RUE LAANGERT","4971",,,""
"BETTANGE-SUR-MESS","RUE MOLTERT","4970",,,""
"BETTANGE-SUR-MESS","RUE RENE DE GEYSEN","4971",,,""
"BETTBORN","AL STROOSS","8606",,,""
"BETTBORN","KINNEWEE","8606",,,""
"BETTBORN","OP DER RENK","8609",,,""
"BETTBORN","OP D'SAANG","8606",,,""
"BETTBORN","REMERBIERG","8606",,,""
"BETTBORN","RUE DE L'ECOLE","8606",,,""
"BETTBORN","RUE DE L'EGLISE","8606",,,""
"BETTBORN","RUE DE REIMBERG","8606",,,""
"BETTBORN","RUE DU CURE","8606",,,""
"BETTBORN","RUE PRINCIPALE","8606",59,97,"I"
"BETTBORN","RUE PRINCIPALE","8606",76,98,"P"
"BETTBORN","RUE STRESSEL","8606",,,""
"BETTEL","AM BRECKEFELD","9452",,,""
"BETTEL","AM BRILL","9451",,,""
"BETTEL","AM HAFF","9452",,,""
"BETTEL","AN DEN LAENGTEN","9451",,,""
"BETTEL","AN DER GAESSEL","9452",,,""
"BETTEL","AN D'LAUTERBAACH","9452",,,""
"BETTEL","BEI DER BRECK","9451",,,""
"BETTEL","KIERCHESTROOSS","9452",,,""
"BETTEL","KIERFECHTSWEE","9451",,,""
"BETTEL","MILLEWEE","9452",,,""
"BETTEL","OP DER HO","9452",,,""
"BETTEL","OP DER KNUPP","9452",,,""
"BETTEL","OP DER TELLESCHBAACH","9452",,,""
"BETTEL","OURPESCH","9452",,,""
"BETTEL","STRENGT","9452",,,""
"BETTEL","VEINERSTROOSS","9451",,,""
"BETTEMBOURG","A LEISCHEMER","3209",,,""
"BETTEMBOURG","CITE DU SOLEIL","3229",,,""
"BETTEMBOURG","CONTAINER TERMINAL","3225",,,""
"BETTEMBOURG","HECKENHAFF","3254",,,""
"BETTEMBOURG","KRAKELSHAFF","3235",,,""
"BETTEMBOURG","MONTEE KRAKELSHAFF","3235",,,""
"BETTEMBOURG","OP FANKENACKER","3265",,,""
"BETTEMBOURG","PLACE DE LA GARE","3260",,,""
"BETTEMBOURG","PLACE DE L'EGLISE","3276",,,""
"BETTEMBOURG","ROUTE D'ABWEILER","3211",,,""
"BETTEMBOURG","ROUTE DE DUDELANGE","3222",,,""
"BETTEMBOURG","ROUTE DE LUXEMBOURG","3253",1,100,""
"BETTEMBOURG","ROUTE DE LUXEMBOURG","3254",101,999,""
"BETTEMBOURG","ROUTE DE MONDORF","3260",,,""
"BETTEMBOURG","ROUTE DE PEPPANGE","3270",1,70,""
"BETTEMBOURG","ROUTE DE PEPPANGE","3271",71,999,""
"BETTEMBOURG","ROUTE DE RIEDCHEN","3235",,,""
"BETTEMBOURG","ROUTE D'ESCH","3231",2,78,"P"
"BETTEMBOURG","ROUTE D'ESCH","3230",1,105,"I"
"BETTEMBOURG","RUE ADOLPHE","3212",,,""
"BETTEMBOURG","RUE AMELIE","3214",,,""
"BETTEMBOURG","RUE AUGUSTE COLLART","3220",,,""
"BETTEMBOURG","RUE BELAIR","3216",,,""
"BETTEMBOURG","RUE CHARLES JACQUINOT","3241",,,""
"BETTEMBOURG","RUE DE LA BRIQUETERIE","3235",,,""
"BETTEMBOURG","RUE DE LA FERME","3235",,,""
"BETTEMBOURG","RUE DE LA GARE","3236",,,"P"
"BETTEMBOURG","RUE DE LA GARE","3237",,,"I"
"BETTEMBOURG","RUE DE LA LIBERATION","3249",,,""
"BETTEMBOURG","RUE DE LA MONTAGNE","3259",,,""
"BETTEMBOURG","RUE DE LA PAIX","3269",,,""
"BETTEMBOURG","RUE DE LA RIVIERE","3276",,,""
"BETTEMBOURG","RUE DE LA SCIERIE","3279",,,""
"BETTEMBOURG","RUE DE LA TANNERIE","3288",,,""
"BETTEMBOURG","RUE DE L'EAU","3232",,,""
"BETTEMBOURG","RUE DE L'ECOLE","3233",,,""
"BETTEMBOURG","RUE DE L'INDEPENDANCE","3238",,,""
"BETTEMBOURG","RUE DE LIVANGE","3252",,,""
"BETTEMBOURG","RUE DES ARTISANS","3213",,,""
"BETTEMBOURG","RUE DES CHEMINOTS","3218",,,""
"BETTEMBOURG","RUE DES JARDINS","3239",,,""
"BETTEMBOURG","RUE DES PRES","3274",,,""
"BETTEMBOURG","RUE DES ROSES","3277",,,""
"BETTEMBOURG","RUE DICKS","3223",,,""
"BETTEMBOURG","RUE DR ALBERT SCHWEITZER","3282",,,""
"BETTEMBOURG","RUE DR FRANCOIS BACLESSE","3215",,,""
"BETTEMBOURG","RUE DU CHATEAU","3217",,,""
"BETTEMBOURG","RUE DU COIN","3219",,,""
"BETTEMBOURG","RUE DU CURE","3221",,,""
"BETTEMBOURG","RUE DU NORD","3261",,,""
"BETTEMBOURG","RUE DU PARC","3272",,,""
"BETTEMBOURG","RUE DU VERGER","3283",,,""
"BETTEMBOURG","RUE EMMANUEL SERVAIS","3278",,,""
"BETTEMBOURG","RUE FERNAND MERTENS","3258",,,""
"BETTEMBOURG","RUE GRAHAM BELL","3235",,,""
"BETTEMBOURG","RUE JAMES HILLIARD POLK","3275",,,""
"BETTEMBOURG","RUE JEAN","3242",,,""
"BETTEMBOURG","RUE JEAN ANTOINE ZINNEN","3286",,,""
"BETTEMBOURG","RUE JEAN WOLTER","3287",,,""
"BETTEMBOURG","RUE JOHN FITZGERALD KENNEDY","3249",,,""
"BETTEMBOURG","RUE KLENSCH","3250",,,""
"BETTEMBOURG","RUE LOUIS PASTEUR","3273",,,""
"BETTEMBOURG","RUE LUC","3255",,,""
"BETTEMBOURG","RUE MARIE-ADELAIDE","3256",,,""
"BETTEMBOURG","RUE MARIE-THERESE","3257",,,""
"BETTEMBOURG","RUE MICHEL HACK","3240",,,""
"BETTEMBOURG","RUE MICHEL LENTZ","3251",1,49,"I"
"BETTEMBOURG","RUE MICHEL LENTZ","3251",2,38,"P"
"BETTEMBOURG","RUE MICHEL RODANGE","3266",,,""
"BETTEMBOURG","RUE NICOLAS BIEVER","3210",,,""
"BETTEMBOURG","RUE NICOLAS ROSENFELD","3267",,,""
"BETTEMBOURG","RUE PAUL EYSCHEN","3234",,,""
"BETTEMBOURG","RUE PIERRE DUPONG","3224",,,""
"BETTEMBOURG","RUE ROBERT SCHUMAN","3281",,,""
"BETTEMBOURG","RUE SIGEFROI","3280",,,""
"BETTEMBOURG","RUE VALERIE STRECKER-STEFFEN","3251",51,135,"I"
"BETTEMBOURG","RUE VALERIE STRECKER-STEFFEN","3251",40,92,"P"
"BETTEMBOURG","RUE VALPACOS","3243",,,""
"BETTEMBOURG","RUE VIEILLE","3284",,,""
"BETTEMBOURG","RUE WILLMAR","3285",,,""
"BETTEMBOURG","ZAE KRAKELSHAFF","3290",,,""
"BETTEMBOURG","ZONE INDUSTRIELLE SCHELECK 1","3225",100,199,""
"BETTEMBOURG","ZONE INDUSTRIELLE SCHELECK 2","3225",200,299,""
"BETTEMBOURG","ZONE INDUSTRIELLE SCHELECK 3","3225",300,399,""
"BETTEMBOURG","ZONE INDUSTRIELLE WOLSER 1","3225",,,""
"BETTEMBOURG","ZONE INDUSTRIELLE WOLSER 2","3225",,,""
"BETTENDORF","AM BONGERT","9357",,,""
"BETTENDORF","AM ELICK","9354",,,""
"BETTENDORF","AM ROUDEBIERG","9357",,,""
"BETTENDORF","AN DER GROUF","9357",,,""
"BETTENDORF","AN DER SELZ","9359",,,""
"BETTENDORF","BILDGESHAFF","9356",,,""
"BETTENDORF","BLEESBRUECK","9359",,,""
"BETTENDORF","CITE HANNER ZENGEN","9352",,,""
"BETTENDORF","CITE HANNERT DEM SCHLASS","9353",,,""
"BETTENDORF","CITE PIERRE STRAUSS","9357",,,""
"BETTENDORF","ENNERFOOS","9356",,,""
"BETTENDORF","FRAESCHEGAASS","9353",,,""
"BETTENDORF","HIRTZENHAFF","9353",,,""
"BETTENDORF","IM DONNER","9357",,,""
"BETTENDORF","JUNGELSHAFF","9356",,,""
"BETTENDORF","METSCHENHAFF","9356",,,""
"BETTENDORF","MOIENFLISSEN","9354",,,""
"BETTENDORF","ROUTE D'EPPELDORF","9353",,,""
"BETTENDORF","RUE AM IESELSWEE","9356",,,""
"BETTENDORF","RUE DE DIEKIRCH-ECHTERNACH","9355",,,""
"BETTENDORF","RUE DE LA GARE","9353",,,""
"BETTENDORF","RUE DE L'EGLISE","9355",,,""
"BETTENDORF","RUE DES VERGERS","9354",,,""
"BETTENDORF","RUE DU CHATEAU","9353",,,""
"BETTENDORF","RUE DU CIMETIERE","9356",,,""
"BETTENDORF","RUE DU MOULIN","9353",,,""
"BETTENDORF","RUE DU PONT","9353",,,""
"BETTENDORF","RUE ENNER OWENT","9357",,,""
"BETTENDORF","RUE NEUVE","9353",,,""
"BETTENDORF","SCHREIDESCHHAFF","9353",,,""
"BETTENDORF","UM TREPPCHEN","9357",,,""
"BETTENDORF","WEBESCHHAFF","9356",,,""
"BETZDORF","CHATEAU DE BETZDORF","6832",,,""
"BETZDORF","GAESSELCHEN","6832",,,""
"BETZDORF","RUE DE LA GARE","6832",,,""
"BETZDORF","RUE DE LA GROTTE","6832",,,""
"BETZDORF","RUE DE L'EGLISE","6832",,,""
"BETZDORF","RUE DE WECKER","6832",,,""
"BETZDORF","RUE D'OLINGEN","6832",,,""
"BETZDORF","RUE PIERRE WERNER","6832",,,""
"BEYREN","BIERGHAFF","5410",,,""
"BEYREN","FERME ROLLINGER","5410",,,""
"BEYREN","RUE BERGHAFF","5410",,,""
"BEYREN","RUE CANECH","5410",,,""
"BEYREN","RUE DE L'EGLISE","5410",,,""
"BEYREN","RUE FUERT","5410",,,""
"BEYREN","RUE HIEL","5410",,,""
"BEYREN","RUE KIEM","5410",,,""
"BEYREN","RUE LANGHECK","5410",,,""
"BEYREN","RUE WIDDEM","5410",,,""
"BIGELBACH","BIGELBACH","6340",,,""
"BIGELBACH","ROUTE DE DIEKIRCH","6340",,,""
"BIGONVILLE","BIGONVILLE-MOULIN","8814",,,""
"BIGONVILLE","KEISMAART","8813",,,""
"BIGONVILLE","ROMMELERHAFF","8814",,,""
"BIGONVILLE","RUE DE L'EGLISE","8814",,,""
"BIGONVILLE","RUE DERMICHT","8812",,,""
"BIGONVILLE","RUE DES CHAMPS","8814",,,""
"BIGONVILLE","RUE DES JARDINS","8812",,,""
"BIGONVILLE","RUE DES ROMAINS","8812",,,""
"BIGONVILLE","RUE DU BOIS","8813",,,""
"BIGONVILLE","RUE DU CHATEAU","8814",,,""
"BIGONVILLE","RUE DU LAVOIR","8814",,,""
"BIGONVILLE","RUE DU VILLAGE","8813",,,""
"BIGONVILLE","RUE PRINCIPALE","8814",,,""
"BIGONVILLE-POTEAU","RUE DE HOLTZ","8812",,,""
"BIGONVILLE-POTEAU","RUE WOLWENER KLAUS","8812",,,""
"BILL","BILL","7425",,,""
"BILSDORF","AN DER BUCH","8811",,,""
"BILSDORF","NEIMILLEWEE","8811",,,""
"BILSDORF","RIESENHAFFERWEE","8811",,,""
"BILSDORF","RUE ABBE NEUENS","8811",,,""
"BILSDORF","RUE DES PASSEURS","8811",,,""
"BILSDORF","RUE FERNAND WARK","8811",,,""
"BINSFELD","BAUSS","9946",,,""
"BINSFELD","BECHEL","9946",,,""
"BINSFELD","BLOUMEGAASS","9946",,,""
"BINSFELD","DUARREFSTROOSS","9946",,,""
"BINSFELD","ELWENTERSTROOSS","9946",,,""
"BINSFELD","GAESSCHEN","9946",,,""
"BINSFELD","MILLEWEEG","9946",,,""
"BINSFELD","OM BRILL","9946",,,""
"BINSFELD","OM PAAESCH","9946",,,""
"BINSFELD","OM STACK","9946",,,""
"BINSFELD","OP BETZEN","9946",,,""
"BINSFELD","OP TOMM","9946",,,""
"BIRTRANGE","BIRTRANGE","7758",,,""
"BIRTRANGE","CHATEAU DE BIRTRANGE","7758",,,""
"BIRTRANGE","SCHIRENERMILLEN","7758",,,""
"BISSEN","AM BRILL","7774",,,""
"BISSEN","AM GRENNCHEN","7778",,,""
"BISSEN","AN DER UECHT","7782",,,""
"BISSEN","CHEMIN DE BOUSBERG","7763",,,""
"BISSEN","CITE ALBERT RATHS","7787",,,""
"BISSEN","CITE JEAN SOUVIGNIER","7792",,,""
"BISSEN","GRAND-RUE","7777",,,""
"BISSEN","IMPASSE HONSWENKEL","7766",,,""
"BISSEN","IMPASSE MERELBACH","7780",,,""
"BISSEN","OP DER HAED","7781",,,""
"BISSEN","OP DER POUKEWISS","7795",,,""
"BISSEN","OP DER SCHMETT","7771",,,""
"BISSEN","RESIDENCE MERELBACH","7780",,,""
"BISSEN","ROUTE DE BOEVANGE","7762",,,""
"BISSEN","ROUTE DE COLMAR","7766",,,""
"BISSEN","ROUTE DE FINSTERTHAL","7769",,,""
"BISSEN","ROUTE DE MERSCH","7780",,,""
"BISSEN","ROUTE DE ROOST","7791",,,""
"BISSEN","ROUTE DE VICHTEN","7789",,,""
"BISSEN","RUE ADA LOVELACE","7795",,,""
"BISSEN","RUE CAMILLE BIVER","7790",,,""
"BISSEN","RUE CHARLES-FREDERIC MERSCH","7790",,,""
"BISSEN","RUE DE LA BARRIERE","7761",,,""
"BISSEN","RUE DE LA CHAPELLE","7765",,,""
"BISSEN","RUE DE LA FORET","7770",,,""
"BISSEN","RUE DE LA GARE","7773",,,""
"BISSEN","RUE DE LA LAITERIE","7783",,,""
"BISSEN","RUE DE LA 3IEME REVOLUTION INDUSTRIELLE","7795",,,""
"BISSEN","RUE DE L'ATTERT","7760",,,""
"BISSEN","RUE DE L'EAU","7767",,,""
"BISSEN","RUE DE L'ECOLE","7768",,,""
"BISSEN","RUE DE L'INNOVATION","7795",,,""
"BISSEN","RUE DE PETTANGE","7786",,,""
"BISSEN","RUE DE RECKANGE","7788",,,""
"BISSEN","RUE DES CHAMPS","7764",,,""
"BISSEN","RUE DES FORGES","7771",,,""
"BISSEN","RUE DES JARDINS","7782",,,""
"BISSEN","RUE DES MOULINS","7784",,,""
"BISSEN","RUE DES SPORTS","7795",,,""
"BISSEN","RUE DR JEAN-PIERRE ECKER","7790",,,""
"BISSEN","RUE DU CIMETIERE","7780",,,""
"BISSEN","RUE DU FOSSE","7772",,,""
"BISSEN","RUE DU NORD","7785",,,""
"BISSEN","RUE EDOUARD BREZOL","7794",,,""
"BISSEN","RUE HUELBAACH","7774",,,""
"BISSEN","RUE JEAN ENGEL","7793",,,""
"BISSEN","RUE JEAN TAUTGES","7790",,,""
"BISSEN","RUE JEAN-BAPTISTE KREMER","7790",,,""
"BISSEN","RUE MARTIN GREISCH","7794",,,""
"BISSEN","RUE MAXIMILIAN CAJETAN DE BERTRAND","7794",,,""
"BISSEN","RUE MICHEL STOFFEL","7793",,,""
"BISSEN","RUE NIC SINNER","7793",,,""
"BISSEN","RUE NICOLAS SCHMITZ","7790",,,""
"BISSEN","UM GROUSSE MAES","7793",,,""
"BISSEN","UM KNAPP","7779",,,""
"BISSEN","ZAC KLENGBOUSBIERG","7795",,,""
"BIVANGE","RUE ALOYSE WEBER","3324",,,""
"BIVANGE","RUE DE BETTEMBOURG","3320",1,35,"I"
"BIVANGE","RUE DE BETTEMBOURG","3320",2,22,"P"
"BIVANGE","RUE DE KOCKELSCHEUER","3323",,,""
"BIVANGE","RUE DE LA FORGE","3322",,,""
"BIVANGE","RUE DE LA GARE","3322",,,""
"BIVANGE","RUE DE LA POSTE","3322",,,""
"BIVANGE","RUE DE ROESER","3320",,,""
"BIVANGE","RUE DES CHAMPS","3324",,,""
"BIVANGE","RUE DES JARDINS","3324",,,""
"BIVANGE","RUE EDWARD STEICHEN","3324",,,""
"BIVANGE","RUE JEAN SCHORTGEN","3323",,,""
"BIVANGE","RUE LEON MAROLDT","3322",,,""
"BIVANGE","RUE LOUISE MICHEL","3324",,,""
"BIVELS","DITTEGAASS","9453",,,""
"BIVELS","RUE DU CIMETIERE","9453",,,""
"BIVELS","RUE DU LAC","9453",,,""
"BIVELS","10 IEME MACHINE SEO","9453",,,""
"BIWER","AM BREIL","6834",,,""
"BIWER","AM PEESCH","6834",,,""
"BIWER","BEI DER BAACH","6834",,,""
"BIWER","BIWERBAACH","6834",,,""
"BIWER","BUERGAASS","6834",,,""
"BIWER","HAAPTSTROOSS","6833",,,""
"BIWER","HIEL","6834",,,""
"BIWER","HIERZEBIERG","6834",,,""
"BIWER","KIIRCHESTROOSS","6834",,,""
"BIWER","KIIRFECHSTROOSS","6834",,,""
"BIWER","MEESCHECK","6834",,,""
"BIWER","MILLESCHECK","6834",,,""
"BIWER","NEIE WEE","6833",,,""
"BIWER","OM BECHEL","6833",,,""
"BIWER","OP DER LANGHECK","6833",,,""
"BIWER","SCHEIERBIERG","6833",,,""
"BIWER","SCHOULSTROOSS","6833",,,""
"BIWER","UM KNAPP","6834",,,""
"BIWISCH","AM DUARREF","9948",,,""
"BIWISCH","BIWISCH","9948",,,""
"BIWISCH","DUARREFSTROOSS","9948",,,""
